Time of Arrival,Delta Time of Arrival,Pulse Width,Power,Angle
64653,161,0.4,1.7,34
64814,161,0.4,1.7,34
64975,161,0.4,1.7,34
65136,161,0.4,1.7,34
65297,161,0.4,1.7,34
65458,161,0.4,1.7,34
65619,161,0.4,1.7,34
65780,161,0.4,1.7,34
65826,46,0.4,1.7,34
65872,46,0.4,1.7,34
65918,46,0.4,1.7,34
65964,46,0.4,1.7,34
66010,46,0.4,1.7,34
66056,46,0.4,1.7,34
66102,46,0.4,1.7,34
66148,46,0.4,1.7,34
66194,46,0.4,1.7,34
66240,46,0.4,1.7,34
66286,46,0.4,1.7,34
66332,46,0.4,1.7,34
66378,46,0.4,1.7,34
66424,46,0.4,1.7,34
66470,46,0.4,1.7,34
66516,46,0.4,1.7,34
66562,46,0.4,1.7,34
66608,46,0.4,1.7,34
66654,46,0.4,1.7,34
66700,46,0.4,1.7,34
66746,46,0.4,1.7,34
66792,46,0.4,1.7,34
66838,46,0.4,1.7,34
66884,46,0.4,1.7,34
66930,46,0.4,1.7,34
66976,46,0.4,1.7,34
67022,46,0.4,1.7,34
67068,46,0.4,1.7,34
67114,46,0.4,1.7,34
67160,46,0.4,1.7,34
67482,322,0.4,1.7,34
67804,322,0.4,1.7,34
68126,322,0.4,1.7,34
68448,322,0.4,1.7,34
68770,322,0.4,1.7,34
69092,322,0.4,1.7,34
69414,322,0.4,1.7,34
69736,322,0.4,1.7,34
70058,322,0.4,1.7,34
70380,322,0.4,1.7,34
70702,322,0.4,1.7,34
71024,322,0.4,1.7,34
71346,322,0.4,1.7,34
71668,322,0.4,1.7,34
71990,322,0.4,1.7,34
72312,322,0.4,1.7,34
72634,322,0.4,1.7,34
72956,322,0.4,1.7,34
73278,322,0.4,1.7,34
73600,322,0.4,1.7,34
73922,322,0.4,1.7,34
74244,322,0.4,1.7,34
74566,322,0.4,1.7,34
74888,322,0.4,1.7,34
75210,322,0.4,1.7,34
75532,322,0.4,1.7,34
75854,322,0.4,1.7,34
76176,322,0.4,1.7,34
76498,322,0.4,1.7,34
76820,322,0.4,1.7,34
76935,115,0.4,1.7,34
77050,115,0.4,1.7,34
77165,115,0.4,1.7,34
77280,115,0.4,1.7,34
77395,115,0.4,1.7,34
77510,115,0.4,1.7,34
77625,115,0.4,1.7,34
77740,115,0.4,1.7,34
77855,115,0.4,1.7,34
77970,115,0.4,1.7,34
78085,115,0.4,1.7,34
78200,115,0.4,1.7,34
78315,115,0.4,1.7,34
78430,115,0.4,1.7,34
78545,115,0.4,1.7,34
78660,115,0.4,1.7,34
78775,115,0.4,1.7,34
78890,115,0.4,1.7,34
79005,115,0.4,1.7,34
79120,115,0.4,1.7,34
79235,115,0.4,1.7,34
79350,115,0.4,1.7,34
79465,115,0.4,1.7,34
79580,115,0.4,1.7,34
79695,115,0.4,1.7,34
79810,115,0.4,1.7,34
79925,115,0.4,1.7,34
80040,115,0.4,1.7,34
80155,115,0.4,1.7,34
80270,115,0.4,1.7,34
80339,69,0.4,1.7,34
80408,69,0.4,1.7,34
80477,69,0.4,1.7,34
80546,69,0.4,1.7,34
80615,69,0.4,1.7,34
80684,69,0.4,1.7,34
80753,69,0.4,1.7,34
80822,69,0.4,1.7,34
80891,69,0.4,1.7,34
80960,69,0.4,1.7,34
81029,69,0.4,1.7,34
81098,69,0.4,1.7,34
81167,69,0.4,1.7,34
81236,69,0.4,1.7,34
81305,69,0.4,1.7,34
81374,69,0.4,1.7,34
81443,69,0.4,1.7,34
81512,69,0.4,1.7,34
81581,69,0.4,1.7,34
81650,69,0.4,1.7,34
81719,69,0.4,1.7,34
81788,69,0.4,1.7,34
81857,69,0.4,1.7,34
81926,69,0.4,1.7,34
81995,69,0.4,1.7,34
82064,69,0.4,1.7,34
82133,69,0.4,1.7,34
82202,69,0.4,1.7,34
82271,69,0.4,1.7,34
82340,69,0.4,1.7,34
82501,161,0.4,1.7,34
82662,161,0.4,1.7,34
82823,161,0.4,1.7,34
82984,161,0.4,1.7,34
83145,161,0.4,1.7,34
83306,161,0.4,1.7,34
83467,161,0.4,1.7,34
83628,161,0.4,1.7,34
83789,161,0.4,1.7,34
83950,161,0.4,1.7,34
84111,161,0.4,1.7,34
84272,161,0.4,1.7,34
84433,161,0.4,1.7,34
84594,161,0.4,1.7,34
84755,161,0.4,1.7,34
84916,161,0.4,1.7,34
85077,161,0.4,1.7,34
85238,161,0.4,1.7,34
85399,161,0.4,1.7,34
85560,161,0.4,1.7,34
85721,161,0.4,1.7,34
85882,161,0.4,1.7,34
86043,161,0.4,1.7,34
86204,161,0.4,1.7,34
86365,161,0.4,1.7,34
86526,161,0.4,1.7,34
86687,161,0.4,1.7,34
86848,161,0.4,1.7,34
87009,161,0.4,1.7,34
87170,161,0.4,1.7,34
87216,46,0.4,1.7,34
87262,46,0.4,1.7,34
87308,46,0.4,1.7,34
87354,46,0.4,1.7,34
87400,46,0.4,1.7,34
87446,46,0.4,1.7,34
87492,46,0.4,1.7,34
87538,46,0.4,1.7,34
87584,46,0.4,1.7,34
87630,46,0.4,1.7,34
87676,46,0.4,1.7,34
87722,46,0.4,1.7,34
87768,46,0.4,1.7,34
87814,46,0.4,1.7,34
87860,46,0.4,1.7,34
87906,46,0.4,1.7,34
87952,46,0.4,1.7,34
87998,46,0.4,1.7,34
88044,46,0.4,1.7,34
88090,46,0.4,1.7,34
88136,46,0.4,1.7,34
88182,46,0.4,1.7,34
88228,46,0.4,1.7,34
88274,46,0.4,1.7,34
88320,46,0.4,1.7,34
88366,46,0.4,1.7,34
88412,46,0.4,1.7,34
88458,46,0.4,1.7,34
88504,46,0.4,1.7,34
88550,46,0.4,1.7,34
88872,322,0.4,1.7,34
89194,322,0.4,1.7,34
89516,322,0.4,1.7,34
89838,322,0.4,1.7,34
90160,322,0.4,1.7,34
90482,322,0.4,1.7,34
90804,322,0.4,1.7,34
91126,322,0.4,1.7,34
91448,322,0.4,1.7,34
91770,322,0.4,1.7,34
92092,322,0.4,1.7,34
92414,322,0.4,1.7,34
92736,322,0.4,1.7,34
93058,322,0.4,1.7,34
93380,322,0.4,1.7,34
93702,322,0.4,1.7,34
94024,322,0.4,1.7,34
94346,322,0.4,1.7,34
94668,322,0.4,1.7,34
94990,322,0.4,1.7,34
95312,322,0.4,1.7,34
95634,322,0.4,1.7,34
95956,322,0.4,1.7,34
96278,322,0.4,1.7,34
96600,322,0.4,1.7,34
96922,322,0.4,1.7,34
97244,322,0.4,1.7,34
97566,322,0.4,1.7,34
97888,322,0.4,1.7,34
98210,322,0.4,1.7,34
98325,115,0.4,1.7,34
98440,115,0.4,1.7,34
98555,115,0.4,1.7,34
98670,115,0.4,1.7,34
98785,115,0.4,1.7,34
98900,115,0.4,1.7,34
99015,115,0.4,1.7,34
99130,115,0.4,1.7,34
99245,115,0.4,1.7,34
99360,115,0.4,1.7,34
99475,115,0.4,1.7,34
99590,115,0.4,1.7,34
99705,115,0.4,1.7,34
99820,115,0.4,1.7,34
99935,115,0.4,1.7,34
100050,115,0.4,1.7,34
100165,115,0.4,1.7,34
100280,115,0.4,1.7,34
100395,115,0.4,1.7,34
100510,115,0.4,1.7,34
100625,115,0.4,1.7,34
100740,115,0.4,1.7,34
100855,115,0.4,1.7,34
100970,115,0.4,1.7,34
101085,115,0.4,1.7,34
101200,115,0.4,1.7,34
101315,115,0.4,1.7,34
101430,115,0.4,1.7,34
101545,115,0.4,1.7,34
101660,115,0.4,1.7,34
101729,69,0.4,1.7,34
101798,69,0.4,1.7,34
101867,69,0.4,1.7,34
101936,69,0.4,1.7,34
102005,69,0.4,1.7,34
102074,69,0.4,1.7,34
102143,69,0.4,1.7,34
102212,69,0.4,1.7,34
102281,69,0.4,1.7,34
102350,69,0.4,1.7,34
102419,69,0.4,1.7,34
102488,69,0.4,1.7,34
102557,69,0.4,1.7,34
102626,69,0.4,1.7,34
102695,69,0.4,1.7,34
102764,69,0.4,1.7,34
102833,69,0.4,1.7,34
102902,69,0.4,1.7,34
102971,69,0.4,1.7,34
103040,69,0.4,1.7,34
103109,69,0.4,1.7,34
103178,69,0.4,1.7,34
103247,69,0.4,1.7,34
103316,69,0.4,1.7,34
103385,69,0.4,1.7,34
103454,69,0.4,1.7,34
103523,69,0.4,1.7,34
103592,69,0.4,1.7,34
103661,69,0.4,1.7,34
103730,69,0.4,1.7,34
103891,161,0.4,1.7,34
104052,161,0.4,1.7,34
104213,161,0.4,1.7,34
104374,161,0.4,1.7,34
104535,161,0.4,1.7,34
104696,161,0.4,1.7,34
104857,161,0.4,1.7,34
105018,161,0.4,1.7,34
105179,161,0.4,1.7,34
105340,161,0.4,1.7,34
105501,161,0.4,1.7,34
105662,161,0.4,1.7,34
105823,161,0.4,1.7,34
105984,161,0.4,1.7,34
106145,161,0.4,1.7,34
106306,161,0.4,1.7,34
106467,161,0.4,1.7,34
106628,161,0.4,1.7,34
106789,161,0.4,1.7,34
106950,161,0.4,1.7,34
107111,161,0.4,1.7,34
107272,161,0.4,1.7,34
107433,161,0.4,1.7,34
107594,161,0.4,1.7,34
107755,161,0.4,1.7,34
107916,161,0.4,1.7,34
108077,161,0.4,1.7,34
108238,161,0.4,1.7,34
108399,161,0.4,1.7,34
108560,161,0.4,1.7,34
108606,46,0.4,1.7,34
108652,46,0.4,1.7,34
108698,46,0.4,1.7,34
108744,46,0.4,1.7,34
108790,46,0.4,1.7,34
108836,46,0.4,1.7,34
108882,46,0.4,1.7,34
108928,46,0.4,1.7,34
108974,46,0.4,1.7,34
109020,46,0.4,1.7,34
109066,46,0.4,1.7,34
109112,46,0.4,1.7,34
109158,46,0.4,1.7,34
109204,46,0.4,1.7,34
109250,46,0.4,1.7,34
109296,46,0.4,1.7,34
109342,46,0.4,1.7,34
109388,46,0.4,1.7,34
109434,46,0.4,1.7,34
109480,46,0.4,1.7,34
109526,46,0.4,1.7,34
109572,46,0.4,1.7,34
109618,46,0.4,1.7,34
109664,46,0.4,1.7,34
109710,46,0.4,1.7,34
109756,46,0.4,1.7,34
109802,46,0.4,1.7,34
109848,46,0.4,1.7,34
109894,46,0.4,1.7,34
109940,46,0.4,1.7,34
110262,322,0.4,1.7,34
110584,322,0.4,1.7,34
110906,322,0.4,1.7,34
111228,322,0.4,1.7,34
111550,322,0.4,1.7,34
111872,322,0.4,1.7,34
112194,322,0.4,1.7,34
112516,322,0.4,1.7,34
112838,322,0.4,1.7,34
113160,322,0.4,1.7,34
113482,322,0.4,1.7,34
113804,322,0.4,1.7,34
114126,322,0.4,1.7,34
114448,322,0.4,1.7,34
114770,322,0.4,1.7,34
115092,322,0.4,1.7,34
115414,322,0.4,1.7,34
115736,322,0.4,1.7,34
116058,322,0.4,1.7,34
116380,322,0.4,1.7,34
116702,322,0.4,1.7,34
117024,322,0.4,1.7,34
117346,322,0.4,1.7,34
117668,322,0.4,1.7,34
117990,322,0.4,1.7,34
118312,322,0.4,1.7,34
118634,322,0.4,1.7,34
118956,322,0.4,1.7,34
119278,322,0.4,1.7,34
119600,322,0.4,1.7,34
119715,115,0.4,1.7,34
119830,115,0.4,1.7,34
119945,115,0.4,1.7,34
120060,115,0.4,1.7,34
120175,115,0.4,1.7,34
120290,115,0.4,1.7,34
120405,115,0.4,1.7,34
120520,115,0.4,1.7,34
120635,115,0.4,1.7,34
120750,115,0.4,1.7,34
120865,115,0.4,1.7,34
120980,115,0.4,1.7,34
121095,115,0.4,1.7,34
121210,115,0.4,1.7,34
121325,115,0.4,1.7,34
121440,115,0.4,1.7,34
121555,115,0.4,1.7,34
121670,115,0.4,1.7,34
121785,115,0.4,1.7,34
121900,115,0.4,1.7,34
122015,115,0.4,1.7,34
122130,115,0.4,1.7,34
122245,115,0.4,1.7,34
122360,115,0.4,1.7,34
122475,115,0.4,1.7,34
122590,115,0.4,1.7,34
122705,115,0.4,1.7,34
122820,115,0.4,1.7,34
122935,115,0.4,1.7,34
123050,115,0.4,1.7,34
123119,69,0.4,1.7,34
123188,69,0.4,1.7,34
123257,69,0.4,1.7,34
123326,69,0.4,1.7,34
123395,69,0.4,1.7,34
123464,69,0.4,1.7,34
123533,69,0.4,1.7,34
123602,69,0.4,1.7,34
123671,69,0.4,1.7,34
123740,69,0.4,1.7,34
123809,69,0.4,1.7,34
123878,69,0.4,1.7,34
123947,69,0.4,1.7,34
124016,69,0.4,1.7,34
124085,69,0.4,1.7,34
124154,69,0.4,1.7,34
124223,69,0.4,1.7,34
124292,69,0.4,1.7,34
124361,69,0.4,1.7,34
124430,69,0.4,1.7,34
124499,69,0.4,1.7,34
124568,69,0.4,1.7,34
124637,69,0.4,1.7,34
124706,69,0.4,1.7,34
124775,69,0.4,1.7,34
124844,69,0.4,1.7,34
124913,69,0.4,1.7,34
124982,69,0.4,1.7,34
125051,69,0.4,1.7,34
125120,69,0.4,1.7,34
125281,161,0.4,1.7,34
125442,161,0.4,1.7,34
125603,161,0.4,1.7,34
125764,161,0.4,1.7,34
125925,161,0.4,1.7,34
126086,161,0.4,1.7,34
126247,161,0.4,1.7,34
126408,161,0.4,1.7,34
126569,161,0.4,1.7,34
126730,161,0.4,1.7,34
126891,161,0.4,1.7,34
127052,161,0.4,1.7,34
127213,161,0.4,1.7,34
127374,161,0.4,1.7,34
127535,161,0.4,1.7,34
127696,161,0.4,1.7,34
127857,161,0.4,1.7,34
128018,161,0.4,1.7,34
128179,161,0.4,1.7,34
128340,161,0.4,1.7,34
128501,161,0.4,1.7,34
128662,161,0.4,1.7,34
128823,161,0.4,1.7,34
128984,161,0.4,1.7,34
129145,161,0.4,1.7,34
129306,161,0.4,1.7,34
129467,161,0.4,1.7,34
129628,161,0.4,1.7,34
129789,161,0.4,1.7,34
129950,161,0.4,1.7,34
129996,46,0.4,1.7,34
130042,46,0.4,1.7,34
130088,46,0.4,1.7,34
130134,46,0.4,1.7,34
130180,46,0.4,1.7,34
130226,46,0.4,1.7,34
130272,46,0.4,1.7,34
130318,46,0.4,1.7,34
130364,46,0.4,1.7,34
130410,46,0.4,1.7,34
130456,46,0.4,1.7,34
130502,46,0.4,1.7,34
130548,46,0.4,1.7,34
130594,46,0.4,1.7,34
130640,46,0.4,1.7,34
130686,46,0.4,1.7,34
130732,46,0.4,1.7,34
130778,46,0.4,1.7,34
130824,46,0.4,1.7,34
130870,46,0.4,1.7,34
130916,46,0.4,1.7,34
130962,46,0.4,1.7,34
131008,46,0.4,1.7,34
131054,46,0.4,1.7,34
131100,46,0.4,1.7,34
131146,46,0.4,1.7,34
131192,46,0.4,1.7,34
131238,46,0.4,1.7,34
131284,46,0.4,1.7,34
131330,46,0.4,1.7,34
131652,322,0.4,1.7,34
131974,322,0.4,1.7,34
132296,322,0.4,1.7,34
132618,322,0.4,1.7,34
132940,322,0.4,1.7,34
133262,322,0.4,1.7,34
133584,322,0.4,1.7,34
133906,322,0.4,1.7,34
134228,322,0.4,1.7,34
134550,322,0.4,1.7,34
134872,322,0.4,1.7,34
135194,322,0.4,1.7,34
135516,322,0.4,1.7,34
135838,322,0.4,1.7,34
136160,322,0.4,1.7,34
136482,322,0.4,1.7,34
136804,322,0.4,1.7,34
137126,322,0.4,1.7,34
137448,322,0.4,1.7,34
137770,322,0.4,1.7,34
138092,322,0.4,1.7,34
138414,322,0.4,1.7,34
138736,322,0.4,1.7,34
139058,322,0.4,1.7,34
139380,322,0.4,1.7,34
139702,322,0.4,1.7,34
140024,322,0.4,1.7,34
140346,322,0.4,1.7,34
140668,322,0.4,1.7,34
140990,322,0.4,1.7,34
141105,115,0.4,1.7,34
141220,115,0.4,1.7,34
141335,115,0.4,1.7,34
141450,115,0.4,1.7,34
141565,115,0.4,1.7,34
141680,115,0.4,1.7,34
141795,115,0.4,1.7,34
141910,115,0.4,1.7,34
142025,115,0.4,1.7,34
142140,115,0.4,1.7,34
142255,115,0.4,1.7,34
142370,115,0.4,1.7,34
142485,115,0.4,1.7,34
142600,115,0.4,1.7,34
142715,115,0.4,1.7,34
142830,115,0.4,1.7,34
142945,115,0.4,1.7,34
143060,115,0.4,1.7,34
143175,115,0.4,1.7,34
143290,115,0.4,1.7,34
143405,115,0.4,1.7,34
143520,115,0.4,1.7,34
143635,115,0.4,1.7,34
143750,115,0.4,1.7,34
143865,115,0.4,1.7,34
143980,115,0.4,1.7,34
144095,115,0.4,1.7,34
144210,115,0.4,1.7,34
144325,115,0.4,1.7,34
144440,115,0.4,1.7,34
144509,69,0.4,1.7,34
144578,69,0.4,1.7,34
144647,69,0.4,1.7,34
144716,69,0.4,1.7,34
144785,69,0.4,1.7,34
144854,69,0.4,1.7,34
144923,69,0.4,1.7,34
144992,69,0.4,1.7,34
145061,69,0.4,1.7,34
145130,69,0.4,1.7,34
145199,69,0.4,1.7,34
145268,69,0.4,1.7,34
145337,69,0.4,1.7,34
145406,69,0.4,1.7,34
145475,69,0.4,1.7,34
145544,69,0.4,1.7,34
145613,69,0.4,1.7,34
145682,69,0.4,1.7,34
145751,69,0.4,1.7,34
145820,69,0.4,1.7,34
145889,69,0.4,1.7,34
145958,69,0.4,1.7,34
146027,69,0.4,1.7,34
146096,69,0.4,1.7,34
BUFFER 42,1042,1024,0,1
69,0,0.4,1.7,34
138,69,0.4,1.7,34
207,69,0.4,1.7,34
276,69,0.4,1.7,34
345,69,0.4,1.7,34
506,161,0.4,1.7,34
667,161,0.4,1.7,34
828,161,0.4,1.7,34
989,161,0.4,1.7,34
1150,161,0.4,1.7,34
1311,161,0.4,1.7,34
1472,161,0.4,1.7,34
1633,161,0.4,1.7,34
1794,161,0.4,1.7,34
1955,161,0.4,1.7,34
2116,161,0.4,1.7,34
2277,161,0.4,1.7,34
2438,161,0.4,1.7,34
2599,161,0.4,1.7,34
2760,161,0.4,1.7,34
2921,161,0.4,1.7,34
3082,161,0.4,1.7,34
3243,161,0.4,1.7,34
3404,161,0.4,1.7,34
3565,161,0.4,1.7,34
3726,161,0.4,1.7,34
3887,161,0.4,1.7,34
4048,161,0.4,1.7,34
4209,161,0.4,1.7,34
4370,161,0.4,1.7,34
4531,161,0.4,1.7,34
4692,161,0.4,1.7,34
4853,161,0.4,1.7,34
5014,161,0.4,1.7,34
5175,161,0.4,1.7,34
5221,46,0.4,1.7,34
5267,46,0.4,1.7,34
5313,46,0.4,1.7,34
5359,46,0.4,1.7,34
5405,46,0.4,1.7,34
5451,46,0.4,1.7,34
5497,46,0.4,1.7,34
5543,46,0.4,1.7,34
5589,46,0.4,1.7,34
5635,46,0.4,1.7,34
5681,46,0.4,1.7,34
5727,46,0.4,1.7,34
5773,46,0.4,1.7,34
5819,46,0.4,1.7,34
5865,46,0.4,1.7,34
5911,46,0.4,1.7,34
5957,46,0.4,1.7,34
6003,46,0.4,1.7,34
6049,46,0.4,1.7,34
6095,46,0.4,1.7,34
6141,46,0.4,1.7,34
6187,46,0.4,1.7,34
6233,46,0.4,1.7,34
6279,46,0.4,1.7,34
6325,46,0.4,1.7,34
6371,46,0.4,1.7,34
6417,46,0.4,1.7,34
6463,46,0.4,1.7,34
6509,46,0.4,1.7,34
6555,46,0.4,1.7,34
6877,322,0.4,1.7,34
7199,322,0.4,1.7,34
7521,322,0.4,1.7,34
7843,322,0.4,1.7,34
8165,322,0.4,1.7,34
8487,322,0.4,1.7,34
8809,322,0.4,1.7,34
9131,322,0.4,1.7,34
9453,322,0.4,1.7,34
9775,322,0.4,1.7,34
10097,322,0.4,1.7,34
10419,322,0.4,1.7,34
10741,322,0.4,1.7,34
11063,322,0.4,1.7,34
11385,322,0.4,1.7,34
11707,322,0.4,1.7,34
12029,322,0.4,1.7,34
12351,322,0.4,1.7,34
12673,322,0.4,1.7,34
12995,322,0.4,1.7,34
13317,322,0.4,1.7,34
13639,322,0.4,1.7,34
13961,322,0.4,1.7,34
14283,322,0.4,1.7,34
14605,322,0.4,1.7,34
14927,322,0.4,1.7,34
15249,322,0.4,1.7,34
15571,322,0.4,1.7,34
15893,322,0.4,1.7,34
16215,322,0.4,1.7,34
16330,115,0.4,1.7,34
16445,115,0.4,1.7,34
16560,115,0.4,1.7,34
16675,115,0.4,1.7,34
16790,115,0.4,1.7,34
16905,115,0.4,1.7,34
17020,115,0.4,1.7,34
17135,115,0.4,1.7,34
17250,115,0.4,1.7,34
17365,115,0.4,1.7,34
17480,115,0.4,1.7,34
17595,115,0.4,1.7,34
17710,115,0.4,1.7,34
17825,115,0.4,1.7,34
17940,115,0.4,1.7,34
18055,115,0.4,1.7,34
18170,115,0.4,1.7,34
18285,115,0.4,1.7,34
18400,115,0.4,1.7,34
18515,115,0.4,1.7,34
18630,115,0.4,1.7,34
18745,115,0.4,1.7,34
18860,115,0.4,1.7,34
18975,115,0.4,1.7,34
19090,115,0.4,1.7,34
19205,115,0.4,1.7,34
19320,115,0.4,1.7,34
19435,115,0.4,1.7,34
19550,115,0.4,1.7,34
19665,115,0.4,1.7,34
19734,69,0.4,1.7,34
19803,69,0.4,1.7,34
19872,69,0.4,1.7,34
19941,69,0.4,1.7,34
20010,69,0.4,1.7,34
20079,69,0.4,1.7,34
20148,69,0.4,1.7,34
20217,69,0.4,1.7,34
20286,69,0.4,1.7,34
20355,69,0.4,1.7,34
20424,69,0.4,1.7,34
20493,69,0.4,1.7,34
20562,69,0.4,1.7,34
20631,69,0.4,1.7,34
20700,69,0.4,1.7,34
20769,69,0.4,1.7,34
20838,69,0.4,1.7,34
20907,69,0.4,1.7,34
20976,69,0.4,1.7,34
21045,69,0.4,1.7,34
21114,69,0.4,1.7,34
21183,69,0.4,1.7,34
21252,69,0.4,1.7,34
21321,69,0.4,1.7,34
21390,69,0.4,1.7,34
21459,69,0.4,1.7,34
21528,69,0.4,1.7,34
21597,69,0.4,1.7,34
21666,69,0.4,1.7,34
21735,69,0.4,1.7,34
21896,161,0.4,1.7,34
22057,161,0.4,1.7,34
22218,161,0.4,1.7,34
22379,161,0.4,1.7,34
22540,161,0.4,1.7,34
22701,161,0.4,1.7,34
22862,161,0.4,1.7,34
23023,161,0.4,1.7,34
23184,161,0.4,1.7,34
23345,161,0.4,1.7,34
23506,161,0.4,1.7,34
23667,161,0.4,1.7,34
23828,161,0.4,1.7,34
23989,161,0.4,1.7,34
24150,161,0.4,1.7,34
24311,161,0.4,1.7,34
24472,161,0.4,1.7,34
24633,161,0.4,1.7,34
24794,161,0.4,1.7,34
24955,161,0.4,1.7,34
25116,161,0.4,1.7,34
25277,161,0.4,1.7,34
25438,161,0.4,1.7,34
25599,161,0.4,1.7,34
25760,161,0.4,1.7,34
25921,161,0.4,1.7,34
26082,161,0.4,1.7,34
26243,161,0.4,1.7,34
26404,161,0.4,1.7,34
26565,161,0.4,1.7,34
26611,46,0.4,1.7,34
26657,46,0.4,1.7,34
26703,46,0.4,1.7,34
26749,46,0.4,1.7,34
26795,46,0.4,1.7,34
26841,46,0.4,1.7,34
26887,46,0.4,1.7,34
26933,46,0.4,1.7,34
26979,46,0.4,1.7,34
27025,46,0.4,1.7,34
27071,46,0.4,1.7,34
27117,46,0.4,1.7,34
27163,46,0.4,1.7,34
27209,46,0.4,1.7,34
27255,46,0.4,1.7,34
27301,46,0.4,1.7,34
27347,46,0.4,1.7,34
27393,46,0.4,1.7,34
27439,46,0.4,1.7,34
27485,46,0.4,1.7,34
27531,46,0.4,1.7,34
27577,46,0.4,1.7,34
27623,46,0.4,1.7,34
27669,46,0.4,1.7,34
27715,46,0.4,1.7,34
27761,46,0.4,1.7,34
27807,46,0.4,1.7,34
27853,46,0.4,1.7,34
27899,46,0.4,1.7,34
27945,46,0.4,1.7,34
28267,322,0.4,1.7,34
28589,322,0.4,1.7,34
28911,322,0.4,1.7,34
29233,322,0.4,1.7,34
29555,322,0.4,1.7,34
29877,322,0.4,1.7,34
30199,322,0.4,1.7,34
30521,322,0.4,1.7,34
30843,322,0.4,1.7,34
31165,322,0.4,1.7,34
31487,322,0.4,1.7,34
31809,322,0.4,1.7,34
32131,322,0.4,1.7,34
32453,322,0.4,1.7,34
32775,322,0.4,1.7,34
33097,322,0.4,1.7,34
33419,322,0.4,1.7,34
33741,322,0.4,1.7,34
34063,322,0.4,1.7,34
34385,322,0.4,1.7,34
34707,322,0.4,1.7,34
35029,322,0.4,1.7,34
35351,322,0.4,1.7,34
35673,322,0.4,1.7,34
35995,322,0.4,1.7,34
36317,322,0.4,1.7,34
36639,322,0.4,1.7,34
36961,322,0.4,1.7,34
37283,322,0.4,1.7,34
37605,322,0.4,1.7,34
37720,115,0.4,1.7,34
37835,115,0.4,1.7,34
37950,115,0.4,1.7,34
38065,115,0.4,1.7,34
38180,115,0.4,1.7,34
38295,115,0.4,1.7,34
38410,115,0.4,1.7,34
38525,115,0.4,1.7,34
38640,115,0.4,1.7,34
38755,115,0.4,1.7,34
38870,115,0.4,1.7,34
38985,115,0.4,1.7,34
39100,115,0.4,1.7,34
39215,115,0.4,1.7,34
39330,115,0.4,1.7,34
39445,115,0.4,1.7,34
39560,115,0.4,1.7,34
39675,115,0.4,1.7,34
39790,115,0.4,1.7,34
39905,115,0.4,1.7,34
40020,115,0.4,1.7,34
40135,115,0.4,1.7,34
40250,115,0.4,1.7,34
40365,115,0.4,1.7,34
40480,115,0.4,1.7,34
40595,115,0.4,1.7,34
40710,115,0.4,1.7,34
40825,115,0.4,1.7,34
40940,115,0.4,1.7,34
41055,115,0.4,1.7,34
41124,69,0.4,1.7,34
41193,69,0.4,1.7,34
41262,69,0.4,1.7,34
41331,69,0.4,1.7,34
41400,69,0.4,1.7,34
41469,69,0.4,1.7,34
41538,69,0.4,1.7,34
41607,69,0.4,1.7,34
41676,69,0.4,1.7,34
41745,69,0.4,1.7,34
41814,69,0.4,1.7,34
41883,69,0.4,1.7,34
41952,69,0.4,1.7,34
42021,69,0.4,1.7,34
42090,69,0.4,1.7,34
42159,69,0.4,1.7,34
42228,69,0.4,1.7,34
42297,69,0.4,1.7,34
42366,69,0.4,1.7,34
42435,69,0.4,1.7,34
42504,69,0.4,1.7,34
42573,69,0.4,1.7,34
42642,69,0.4,1.7,34
42711,69,0.4,1.7,34
42780,69,0.4,1.7,34
42849,69,0.4,1.7,34
42918,69,0.4,1.7,34
42987,69,0.4,1.7,34
43056,69,0.4,1.7,34
43125,69,0.4,1.7,34
43286,161,0.4,1.7,34
43447,161,0.4,1.7,34
43608,161,0.4,1.7,34
43769,161,0.4,1.7,34
43930,161,0.4,1.7,34
44091,161,0.4,1.7,34
44252,161,0.4,1.7,34
44413,161,0.4,1.7,34
44574,161,0.4,1.7,34
44735,161,0.4,1.7,34
44896,161,0.4,1.7,34
45057,161,0.4,1.7,34
45218,161,0.4,1.7,34
45379,161,0.4,1.7,34
45540,161,0.4,1.7,34
45701,161,0.4,1.7,34
45862,161,0.4,1.7,34
46023,161,0.4,1.7,34
46184,161,0.4,1.7,34
46345,161,0.4,1.7,34
46506,161,0.4,1.7,34
46667,161,0.4,1.7,34
46828,161,0.4,1.7,34
46989,161,0.4,1.7,34
47150,161,0.4,1.7,34
47311,161,0.4,1.7,34
47472,161,0.4,1.7,34
47633,161,0.4,1.7,34
47794,161,0.4,1.7,34
47955,161,0.4,1.7,34
48001,46,0.4,1.7,34
48047,46,0.4,1.7,34
48093,46,0.4,1.7,34
48139,46,0.4,1.7,34
48185,46,0.4,1.7,34
48231,46,0.4,1.7,34
48277,46,0.4,1.7,34
48323,46,0.4,1.7,34
48369,46,0.4,1.7,34
48415,46,0.4,1.7,34
48461,46,0.4,1.7,34
48507,46,0.4,1.7,34
48553,46,0.4,1.7,34
48599,46,0.4,1.7,34
48645,46,0.4,1.7,34
48691,46,0.4,1.7,34
48737,46,0.4,1.7,34
48783,46,0.4,1.7,34
48829,46,0.4,1.7,34
48875,46,0.4,1.7,34
48921,46,0.4,1.7,34
48967,46,0.4,1.7,34
49013,46,0.4,1.7,34
